store,app_id,rating,title,content,user,date,thumbs_up,app_version,app_name,full_text,theme,is_feature_request,india_signal
play,app.freelife,1,,"They charge you like a buck for a week trial and then when you go to the manage subscription button to cancel, it doesn't work. I've emailed them many times, it's been 3 months and they have taken nearly $200 from me!! Google needs to do something, this is fraud!",Karin Tremblay,2025-08-08 08:08:12,0,,Quit: stop smoking and vaping,". They charge you like a buck for a week trial and then when you go to the manage subscription button to cancel, it doesn't work. I've emailed them many times, it's been 3 months and they have taken nearly $200 from me!! Google needs to do something, this is fraud!",subscription_issues,False,False
play,app.freelife,1,,"I was charged R899 for a subscription I never approved. My 3-year-old accidentally activated it. No warning or confirmation was shown before payment. I unsubscribed, uninstalled the app, and reported it to my bank. This is unacceptable. I’ve requested a refund and submitted proof. Parents, be careful—this app allows easy accidental charges.",Juanita,2025-08-04 13:42:50,0,,Quit: stop smoking and vaping,". I was charged R899 for a subscription I never approved. My 3-year-old accidentally activated it. No warning or confirmation was shown before payment. I unsubscribed, uninstalled the app, and reported it to my bank. This is unacceptable. I’ve requested a refund and submitted proof. Parents, be careful—this app allows easy accidental charges.",paywall_pricing,False,False
play,app.freelife,1,,"I was charged R899 for a subscription I never approved. My 3-year-old accidentally activated it. No warning or confirmation was shown before payment. I unsubscribed, uninstalled the app, and reported it to my bank. This is unacceptable. I’ve requested a refund and submitted proof. Parents, be careful—this app allows easy accidental charges.",Juanita,2025-08-04 13:42:50,0,,Quit: stop smoking and vaping,". I was charged R899 for a subscription I never approved. My 3-year-old accidentally activated it. No warning or confirmation was shown before payment. I unsubscribed, uninstalled the app, and reported it to my bank. This is unacceptable. I’ve requested a refund and submitted proof. Parents, be careful—this app allows easy accidental charges.",subscription_issues,False,False
play,app.freelife,1,,cannot cancel subscription and no one responds to the support page,Chad Marsh,2025-07-14 18:55:24,0,1.036,Quit: stop smoking and vaping,. cannot cancel subscription and no one responds to the support page,subscription_issues,False,False
play,app.freelife,1,,DON'T DOWNLOAD OR GIVE YOUR CARD INFO. SCAM APP.,Edith Elder,2025-07-13 07:29:04,0,1.031,Quit: stop smoking and vaping,. DON'T DOWNLOAD OR GIVE YOUR CARD INFO. SCAM APP.,paywall_pricing,False,False
play,app.freelife,1,,I downloaded this app. Then canceled it before the free trial. And now it keeps trying to charge my card. And the first several times the bank didn't do it. And then they let the charge go through. And now I can't get my money back. this is an awful app I wouldn't download it. I take away the one star if I could,Tamara Duryea,2025-06-30 21:02:42,1,1.042,Quit: stop smoking and vaping,. I downloaded this app. Then canceled it before the free trial. And now it keeps trying to charge my card. And the first several times the bank didn't do it. And then they let the charge go through. And now I can't get my money back. this is an awful app I wouldn't download it. I take away the one star if I could,paywall_pricing,False,False
play,app.freelife,1,,I downloaded this app. Then canceled it before the free trial. And now it keeps trying to charge my card. And the first several times the bank didn't do it. And then they let the charge go through. And now I can't get my money back. this is an awful app I wouldn't download it. I take away the one star if I could,Tamara Duryea,2025-06-30 21:02:42,1,1.042,Quit: stop smoking and vaping,. I downloaded this app. Then canceled it before the free trial. And now it keeps trying to charge my card. And the first several times the bank didn't do it. And then they let the charge go through. And now I can't get my money back. this is an awful app I wouldn't download it. I take away the one star if I could,subscription_issues,False,False
play,app.freelife,1,,what a scam... to not be able to cancel your subscription... thank goodness I blocked my card. I'm gonna report this app to the better business bureau.,Nastassia Wilson,2025-06-30 06:10:24,0,1.041,Quit: stop smoking and vaping,. what a scam... to not be able to cancel your subscription... thank goodness I blocked my card. I'm gonna report this app to the better business bureau.,paywall_pricing,False,False
play,app.freelife,1,,what a scam... to not be able to cancel your subscription... thank goodness I blocked my card. I'm gonna report this app to the better business bureau.,Nastassia Wilson,2025-06-30 06:10:24,0,1.041,Quit: stop smoking and vaping,. what a scam... to not be able to cancel your subscription... thank goodness I blocked my card. I'm gonna report this app to the better business bureau.,subscription_issues,False,False
play,app.freelife,1,,"Now disputing charges with my bank and getting a new card 🙄 The app takes you to a broken page when you try to cancel. Support is no help. This app and site are money grabbers just looking to get your card info to charge every month. If you're seeing this though, it's probably too late and they already have your info. save yourself the headache and go get a new debit card before this fraudulent site charges you.",Jessie Marie,2025-06-18 18:33:25,4,1.039,Quit: stop smoking and vaping,". Now disputing charges with my bank and getting a new card 🙄 The app takes you to a broken page when you try to cancel. Support is no help. This app and site are money grabbers just looking to get your card info to charge every month. If you're seeing this though, it's probably too late and they already have your info. save yourself the headache and go get a new debit card before this fraudulent site charges you.",crashes_bugs,False,False
play,app.freelife,1,,"Now disputing charges with my bank and getting a new card 🙄 The app takes you to a broken page when you try to cancel. Support is no help. This app and site are money grabbers just looking to get your card info to charge every month. If you're seeing this though, it's probably too late and they already have your info. save yourself the headache and go get a new debit card before this fraudulent site charges you.",Jessie Marie,2025-06-18 18:33:25,4,1.039,Quit: stop smoking and vaping,". Now disputing charges with my bank and getting a new card 🙄 The app takes you to a broken page when you try to cancel. Support is no help. This app and site are money grabbers just looking to get your card info to charge every month. If you're seeing this though, it's probably too late and they already have your info. save yourself the headache and go get a new debit card before this fraudulent site charges you.",paywall_pricing,False,False
play,app.freelife,1,,"Now disputing charges with my bank and getting a new card 🙄 The app takes you to a broken page when you try to cancel. Support is no help. This app and site are money grabbers just looking to get your card info to charge every month. If you're seeing this though, it's probably too late and they already have your info. save yourself the headache and go get a new debit card before this fraudulent site charges you.",Jessie Marie,2025-06-18 18:33:25,4,1.039,Quit: stop smoking and vaping,". Now disputing charges with my bank and getting a new card 🙄 The app takes you to a broken page when you try to cancel. Support is no help. This app and site are money grabbers just looking to get your card info to charge every month. If you're seeing this though, it's probably too late and they already have your info. save yourself the headache and go get a new debit card before this fraudulent site charges you.",content_quality,False,False
play,app.freelife,1,,no customer service at all this app is a scam,Jewels Juicey (Sexininja),2025-06-18 03:47:41,0,,Quit: stop smoking and vaping,. no customer service at all this app is a scam,paywall_pricing,False,False
play,app.freelife,1,,THIS APP IS A SCAM. DO NOT DOWNLOAD IT!!! IT DOES NOT LOOK LIKE A HARMFUL APP SO IT WILL NOT BE FLAGGED BY YOUR BANK BUT IT WILL CONTINUE TO CHARGE YOU MONTHLY WITH NO WAY TO STOP IT. BE WARNED.,sara jane rose laurano,2025-06-14 04:42:57,0,1.037,Quit: stop smoking and vaping,. THIS APP IS A SCAM. DO NOT DOWNLOAD IT!!! IT DOES NOT LOOK LIKE A HARMFUL APP SO IT WILL NOT BE FLAGGED BY YOUR BANK BUT IT WILL CONTINUE TO CHARGE YOU MONTHLY WITH NO WAY TO STOP IT. BE WARNED.,paywall_pricing,False,False
play,app.freelife,1,,"this app charged my card $50 dollars after cancelling. I want my money back! You have no direct number! and the website doesn't work when I try to get on there! RUN ME MY COINS, AND CANCEL THE SUBSCRIPTION A.S.A.P!!!",Danita Payne,2025-06-12 13:30:48,0,1.037,Quit: stop smoking and vaping,". this app charged my card $50 dollars after cancelling. I want my money back! You have no direct number! and the website doesn't work when I try to get on there! RUN ME MY COINS, AND CANCEL THE SUBSCRIPTION A.S.A.P!!!",crashes_bugs,False,False
play,app.freelife,1,,"this app charged my card $50 dollars after cancelling. I want my money back! You have no direct number! and the website doesn't work when I try to get on there! RUN ME MY COINS, AND CANCEL THE SUBSCRIPTION A.S.A.P!!!",Danita Payne,2025-06-12 13:30:48,0,1.037,Quit: stop smoking and vaping,". this app charged my card $50 dollars after cancelling. I want my money back! You have no direct number! and the website doesn't work when I try to get on there! RUN ME MY COINS, AND CANCEL THE SUBSCRIPTION A.S.A.P!!!",paywall_pricing,False,False
play,app.freelife,1,,"this app charged my card $50 dollars after cancelling. I want my money back! You have no direct number! and the website doesn't work when I try to get on there! RUN ME MY COINS, AND CANCEL THE SUBSCRIPTION A.S.A.P!!!",Danita Payne,2025-06-12 13:30:48,0,1.037,Quit: stop smoking and vaping,". this app charged my card $50 dollars after cancelling. I want my money back! You have no direct number! and the website doesn't work when I try to get on there! RUN ME MY COINS, AND CANCEL THE SUBSCRIPTION A.S.A.P!!!",subscription_issues,False,False
play,app.freelife,1,,"This is a scam! Cancelling before the trial period is over is a myth. An amount of R899.90 still went off my debit card AFTER the consultant confirmed my cancellation was succesfull. Upon querying the deduction, requesting a refund, you dont hear from them again. There is no other place to ensure the subscription is cancelled other than via email, thus this will mean I will report this to my bank as fraud and have my card stopped! Just remember, God doesnt sleep!",Urma van der Merwe,2025-06-02 14:48:03,2,1.031,Quit: stop smoking and vaping,". This is a scam! Cancelling before the trial period is over is a myth. An amount of R899.90 still went off my debit card AFTER the consultant confirmed my cancellation was succesfull. Upon querying the deduction, requesting a refund, you dont hear from them again. There is no other place to ensure the subscription is cancelled other than via email, thus this will mean I will report this to my bank as fraud and have my card stopped! Just remember, God doesnt sleep!",paywall_pricing,False,False
play,app.freelife,1,,"This is a scam! Cancelling before the trial period is over is a myth. An amount of R899.90 still went off my debit card AFTER the consultant confirmed my cancellation was succesfull. Upon querying the deduction, requesting a refund, you dont hear from them again. There is no other place to ensure the subscription is cancelled other than via email, thus this will mean I will report this to my bank as fraud and have my card stopped! Just remember, God doesnt sleep!",Urma van der Merwe,2025-06-02 14:48:03,2,1.031,Quit: stop smoking and vaping,". This is a scam! Cancelling before the trial period is over is a myth. An amount of R899.90 still went off my debit card AFTER the consultant confirmed my cancellation was succesfull. Upon querying the deduction, requesting a refund, you dont hear from them again. There is no other place to ensure the subscription is cancelled other than via email, thus this will mean I will report this to my bank as fraud and have my card stopped! Just remember, God doesnt sleep!",subscription_issues,False,False
play,app.freelife,1,,"I signed up for the trial membership and after 3 days I have tried to cancel this subscription. this app is not worth R899 which I have asked to be refunded as I requested a cancellation long before the renewal date. I need that money in order to survive, please can someone contact me ASAP.",Candise-Kay (Candz),2025-05-26 03:28:18,1,,Quit: stop smoking and vaping,". I signed up for the trial membership and after 3 days I have tried to cancel this subscription. this app is not worth R899 which I have asked to be refunded as I requested a cancellation long before the renewal date. I need that money in order to survive, please can someone contact me ASAP.",paywall_pricing,False,False
play,app.freelife,1,,"I signed up for the trial membership and after 3 days I have tried to cancel this subscription. this app is not worth R899 which I have asked to be refunded as I requested a cancellation long before the renewal date. I need that money in order to survive, please can someone contact me ASAP.",Candise-Kay (Candz),2025-05-26 03:28:18,1,,Quit: stop smoking and vaping,". I signed up for the trial membership and after 3 days I have tried to cancel this subscription. this app is not worth R899 which I have asked to be refunded as I requested a cancellation long before the renewal date. I need that money in order to survive, please can someone contact me ASAP.",subscription_issues,False,False
play,app.freelife,1,,"awful, awful awful. I would give zero stars if I could. I tried to cancel my subscription and the emails they provide do not work. post master delivery fails. I tried cancelling 4 times or more. they charged me anyway and no one ever responded to me. Shame on you for taking advantage of people trying to quit smoking. find a different app to help you quit.",Abby Klein,2025-04-12 17:12:08,4,1.031,Quit: stop smoking and vaping,". awful, awful awful. I would give zero stars if I could. I tried to cancel my subscription and the emails they provide do not work. post master delivery fails. I tried cancelling 4 times or more. they charged me anyway and no one ever responded to me. Shame on you for taking advantage of people trying to quit smoking. find a different app to help you quit.",paywall_pricing,False,False
play,app.freelife,1,,"awful, awful awful. I would give zero stars if I could. I tried to cancel my subscription and the emails they provide do not work. post master delivery fails. I tried cancelling 4 times or more. they charged me anyway and no one ever responded to me. Shame on you for taking advantage of people trying to quit smoking. find a different app to help you quit.",Abby Klein,2025-04-12 17:12:08,4,1.031,Quit: stop smoking and vaping,". awful, awful awful. I would give zero stars if I could. I tried to cancel my subscription and the emails they provide do not work. post master delivery fails. I tried cancelling 4 times or more. they charged me anyway and no one ever responded to me. Shame on you for taking advantage of people trying to quit smoking. find a different app to help you quit.",subscription_issues,False,False
play,com.ifeanyi.grounded,1,,Absolute scam hiding behind a pay wall.,Themi P,2026-03-22 22:59:40,0,3.2.5,Quit Weed Smoking - Grounded,. Absolute scam hiding behind a pay wall.,paywall_pricing,False,False
play,com.ifeanyi.grounded,1,,"this app is just wast of money Do not download or even subscribe, its 22 dolar after trial and it doesn't help you at all, there's many other free app doing better job than this.",ALUKARD The Lord,2026-03-11 03:15:08,1,3.2.5,Quit Weed Smoking - Grounded,". this app is just wast of money Do not download or even subscribe, its 22 dolar after trial and it doesn't help you at all, there's many other free app doing better job than this.",subscription_issues,False,False
play,com.ifeanyi.grounded,1,,you have to pay for the ability to use a glorified calendar. not worth it.,Brooke,2026-02-13 11:57:53,0,3.2.4,Quit Weed Smoking - Grounded,. you have to pay for the ability to use a glorified calendar. not worth it.,paywall_pricing,False,False
play,com.ifeanyi.grounded,1,,can't click on anything in app without having an advertisement for the sketchy ah premium plan being shoved down your throat. better off using your own timer and avoiding this slop,Kyle,2026-01-12 11:10:49,0,3.2.2,Quit Weed Smoking - Grounded,. can't click on anything in app without having an advertisement for the sketchy ah premium plan being shoved down your throat. better off using your own timer and avoiding this slop,ads,False,False
play,com.ifeanyi.grounded,2,,Cool for watching a tree and having a timer. lots of math is wrong all over the place. lots of the symptom timers are wrong (either entirely fake values provided in some cases and need way more data in others to be accurate).,Aaron Kirn,2025-09-01 22:41:41,1,3.1.15,Quit Weed Smoking - Grounded,. Cool for watching a tree and having a timer. lots of math is wrong all over the place. lots of the symptom timers are wrong (either entirely fake values provided in some cases and need way more data in others to be accurate).,data_privacy,False,False
play,com.ifeanyi.grounded,1,,"I'm unble to cancel my free trial as I can't see it on my subscription, I'm mad angry even on the app I can't cancel, this app doesn't show subscription the person responsible for the app is not helpful at all. Please do something. I'll pay if I see where the subscription is",Diagomang Mothapo (Dee),2025-08-29 10:55:55,0,,Quit Weed Smoking - Grounded,". I'm unble to cancel my free trial as I can't see it on my subscription, I'm mad angry even on the app I can't cancel, this app doesn't show subscription the person responsible for the app is not helpful at all. Please do something. I'll pay if I see where the subscription is",subscription_issues,False,False
play,com.ifeanyi.grounded,1,,"I'm unble to cancel my free trial as I can't see it on my subscription, I'm mad angry even on the app I can't cancel, this app doesn't show subscription the person responsible for the app is not helpful at all. Please do something. I'll pay if I see where the subscription is",Diagomang Mothapo (Dee),2025-08-29 10:55:55,0,,Quit Weed Smoking - Grounded,". I'm unble to cancel my free trial as I can't see it on my subscription, I'm mad angry even on the app I can't cancel, this app doesn't show subscription the person responsible for the app is not helpful at all. Please do something. I'll pay if I see where the subscription is",content_quality,False,False
play,com.ifeanyi.grounded,1,,don't you worry. they hide the only useful features behind a paywall in hopes that you'll keep smoking forever and keep paying them a monthly feed,Kyle Abert,2025-08-05 03:28:46,0,3.1.10,Quit Weed Smoking - Grounded,. don't you worry. they hide the only useful features behind a paywall in hopes that you'll keep smoking forever and keep paying them a monthly feed,paywall_pricing,False,False
play,com.ifeanyi.grounded,1,,Too expensive. Why does a basic app need a monthly charge?,Eppie Brilliant,2025-04-30 14:27:04,0,3.0.3,Quit Weed Smoking - Grounded,. Too expensive. Why does a basic app need a monthly charge?,paywall_pricing,False,False
play,com.ifeanyi.grounded,1,,Too expensive. Why does a basic app need a monthly charge?,Eppie Brilliant,2025-04-30 14:27:04,0,3.0.3,Quit Weed Smoking - Grounded,. Too expensive. Why does a basic app need a monthly charge?,content_quality,False,False
play,com.ifeanyi.grounded,1,,"I am sure this is a good app but at this stage it is unusable. I tried it on two different phones and on both of them it only went to the quit date screen and then crashed, refusing to open again even after clearing cache and forcing stop",Stephan Vorster,2025-04-14 15:46:56,0,,Quit Weed Smoking - Grounded,". I am sure this is a good app but at this stage it is unusable. I tried it on two different phones and on both of them it only went to the quit date screen and then crashed, refusing to open again even after clearing cache and forcing stop",crashes_bugs,False,False
play,com.ifeanyi.grounded,1,,Another subscription based app. Uninstalled and switched to a free one,Electro Orca,2025-02-11 14:56:49,1,3.0.3,Quit Weed Smoking - Grounded,. Another subscription based app. Uninstalled and switched to a free one,subscription_issues,False,False
play,com.ifeanyi.grounded,1,,"From what I'm seeing, help for drug use is behind a pay wall. The check-ins can be done easily and better on paper or a notes app, and putting in the drug info was confusing, I understand money needs to be made somehow, but the way it's done feels wrong, I think help and support should be free and extras or luxurys have an actual right to be pay walled.",Kat M,2024-10-27 07:35:02,0,2.34,Quit Weed Smoking - Grounded,". From what I'm seeing, help for drug use is behind a pay wall. The check-ins can be done easily and better on paper or a notes app, and putting in the drug info was confusing, I understand money needs to be made somehow, but the way it's done feels wrong, I think help and support should be free and extras or luxurys have an actual right to be pay walled.",ui_ux,False,False
play,com.ifeanyi.grounded,2,,The community part doesn't work for me. Everything else is great.,ma c,2024-10-24 03:26:31,1,2.34,Quit Weed Smoking - Grounded,. The community part doesn't work for me. Everything else is great.,crashes_bugs,False,False
play,com.ifeanyi.grounded,1,,"The app is stupid, honestly it pisses me off because I cannot read the whole thing because the letters and paragraphs are bigger then my screen, I literally cannot see anything, ZERO STARS for me actually because apparently needs a star to comment",Patricia Blowes,2024-09-08 09:10:48,0,2.34,Quit Weed Smoking - Grounded,". The app is stupid, honestly it pisses me off because I cannot read the whole thing because the letters and paragraphs are bigger then my screen, I literally cannot see anything, ZERO STARS for me actually because apparently needs a star to comment",india_context,False,False
play,com.ifeanyi.grounded,1,,Shameful. They now want to charge you $4 just to enjoy any of its features. Much shame on you developers somebody's road to recovery should be 100% free,D Black,2024-07-31 00:19:37,0,,Quit Weed Smoking - Grounded,. Shameful. They now want to charge you $4 just to enjoy any of its features. Much shame on you developers somebody's road to recovery should be 100% free,paywall_pricing,False,False
play,com.ifeanyi.grounded,2,,"The vape consumption isnt right. It askes me how many vapes I have a day. How would I even convert that? I hit my vape several times a day, so is it asking me to count those and report back? Why wouldn't there be an option for weekly use since it's a liquid and it's hard to measure daily use? Shouldn't the app help you calculate that? Also to see my stats and progess it's behind a paywall. What a joke. Geat concept, but has glaring flaws and is ruined by money hungry app developers.",Lisa Fish,2024-05-10 18:13:31,0,,Quit Weed Smoking - Grounded,". The vape consumption isnt right. It askes me how many vapes I have a day. How would I even convert that? I hit my vape several times a day, so is it asking me to count those and report back? Why wouldn't there be an option for weekly use since it's a liquid and it's hard to measure daily use? Shouldn't the app help you calculate that? Also to see my stats and progess it's behind a paywall. What a joke. Geat concept, but has glaring flaws and is ruined by money hungry app developers.",paywall_pricing,False,False
play,com.ifeanyi.grounded,1,,"Just did the free week and every single time I attempt to read the community section the app crashes HORRIBLY, rendering it useless 😭",Sabi Foxxy,2024-05-09 23:15:21,0,2.30,Quit Weed Smoking - Grounded,". Just did the free week and every single time I attempt to read the community section the app crashes HORRIBLY, rendering it useless 😭",crashes_bugs,False,False
play,com.ifeanyi.grounded,1,,"Just did the free week and every single time I attempt to read the community section the app crashes HORRIBLY, rendering it useless 😭",Sabi Foxxy,2024-05-09 23:15:21,0,2.30,Quit Weed Smoking - Grounded,". Just did the free week and every single time I attempt to read the community section the app crashes HORRIBLY, rendering it useless 😭",content_quality,False,False
play,com.ifeanyi.grounded,1,,"It needs a lifetime opinion. Im done with everything these days, being a subscription. Stop the greed.",TL M (Tibbi),2024-02-13 22:39:43,0,2.29,Quit Weed Smoking - Grounded,". It needs a lifetime opinion. Im done with everything these days, being a subscription. Stop the greed.",subscription_issues,False,False
play,com.ifeanyi.grounded,1,,You gotta pay to check your progression? Not worth it when other apps do the same for free 😂,Lucas Roucoulet,2024-02-07 20:34:37,0,2.29,Quit Weed Smoking - Grounded,. You gotta pay to check your progression? Not worth it when other apps do the same for free 😂,paywall_pricing,False,False
play,com.ifeanyi.grounded,1,,"Good premise, bad in practicality. You're profiting off people who are desperately struggling (the monthly pay option) The app's hard to use as I wasn't able to scroll down, meaning I missed a lot of info. I also dislike the fact there's no cutting down option, I like the tolerance break option. The app is falsey advertised as somewhere you can join a community help log your withdrawals and identify triggers, but all of that is stuck behind a pay wall. disgusting.",Ally,2023-09-26 14:33:32,1,,Quit Weed Smoking - Grounded,". Good premise, bad in practicality. You're profiting off people who are desperately struggling (the monthly pay option) The app's hard to use as I wasn't able to scroll down, meaning I missed a lot of info. I also dislike the fact there's no cutting down option, I like the tolerance break option. The app is falsey advertised as somewhere you can join a community help log your withdrawals and identify triggers, but all of that is stuck behind a pay wall. disgusting.",ads,False,False
play,com.ifeanyi.grounded,1,,"Good premise, bad in practicality. You're profiting off people who are desperately struggling (the monthly pay option) The app's hard to use as I wasn't able to scroll down, meaning I missed a lot of info. I also dislike the fact there's no cutting down option, I like the tolerance break option. The app is falsey advertised as somewhere you can join a community help log your withdrawals and identify triggers, but all of that is stuck behind a pay wall. disgusting.",Ally,2023-09-26 14:33:32,1,,Quit Weed Smoking - Grounded,". Good premise, bad in practicality. You're profiting off people who are desperately struggling (the monthly pay option) The app's hard to use as I wasn't able to scroll down, meaning I missed a lot of info. I also dislike the fact there's no cutting down option, I like the tolerance break option. The app is falsey advertised as somewhere you can join a community help log your withdrawals and identify triggers, but all of that is stuck behind a pay wall. disgusting.",ui_ux,False,False
play,com.ifeanyi.grounded,1,,"*update**Please fix!!! ***** i am 4 days in and locks every pos This is so close to perfect. But has as many bugs as Windows 95. Every time you post in the community or look at a post, you will get booted or freeze. Samsung notifications are telli me this app is super buggy and tries a cache dump... But the problem is larger than that. Please fix. It's ntold phone.. S21 Also, the freezing and crashing happened while I was posting... had to spend a half-hour deleting.. because it posted 8 times..",Erick Rainwater,2023-09-03 06:03:21,0,2.24,Quit Weed Smoking - Grounded,". *update**Please fix!!! ***** i am 4 days in and locks every pos This is so close to perfect. But has as many bugs as Windows 95. Every time you post in the community or look at a post, you will get booted or freeze. Samsung notifications are telli me this app is super buggy and tries a cache dump... But the problem is larger than that. Please fix. It's ntold phone.. S21 Also, the freezing and crashing happened while I was posting... had to spend a half-hour deleting.. because it posted 8 times..",crashes_bugs,False,False
play,com.ifeanyi.grounded,1,,"*update**Please fix!!! ***** i am 4 days in and locks every pos This is so close to perfect. But has as many bugs as Windows 95. Every time you post in the community or look at a post, you will get booted or freeze. Samsung notifications are telli me this app is super buggy and tries a cache dump... But the problem is larger than that. Please fix. It's ntold phone.. S21 Also, the freezing and crashing happened while I was posting... had to spend a half-hour deleting.. because it posted 8 times..",Erick Rainwater,2023-09-03 06:03:21,0,2.24,Quit Weed Smoking - Grounded,". *update**Please fix!!! ***** i am 4 days in and locks every pos This is so close to perfect. But has as many bugs as Windows 95. Every time you post in the community or look at a post, you will get booted or freeze. Samsung notifications are telli me this app is super buggy and tries a cache dump... But the problem is larger than that. Please fix. It's ntold phone.. S21 Also, the freezing and crashing happened while I was posting... had to spend a half-hour deleting.. because it posted 8 times..",notifications,False,False
play,com.ifeanyi.grounded,1,,"Was a great app, didn't need any updates. Super simple, doesn't require Internet connection or cloud services, but for some reason everything got locked behind a SUBSCRIPTION PAYWALL?? There is no upkeep for an app like this, it's just the devs hopping on the subscription bandwagon and being greedy. One time fee, sure, that makes sense, but a monthly fee of 3$, get lost with that. Use the ""Quit Weed"" app instead if you're looking for something similar",Guy McFeeters-Krone,2023-09-02 12:13:46,18,2.24,Quit Weed Smoking - Grounded,". Was a great app, didn't need any updates. Super simple, doesn't require Internet connection or cloud services, but for some reason everything got locked behind a SUBSCRIPTION PAYWALL?? There is no upkeep for an app like this, it's just the devs hopping on the subscription bandwagon and being greedy. One time fee, sure, that makes sense, but a monthly fee of 3$, get lost with that. Use the ""Quit Weed"" app instead if you're looking for something similar",paywall_pricing,False,False
play,com.ifeanyi.grounded,1,,"Was a great app, didn't need any updates. Super simple, doesn't require Internet connection or cloud services, but for some reason everything got locked behind a SUBSCRIPTION PAYWALL?? There is no upkeep for an app like this, it's just the devs hopping on the subscription bandwagon and being greedy. One time fee, sure, that makes sense, but a monthly fee of 3$, get lost with that. Use the ""Quit Weed"" app instead if you're looking for something similar",Guy McFeeters-Krone,2023-09-02 12:13:46,18,2.24,Quit Weed Smoking - Grounded,". Was a great app, didn't need any updates. Super simple, doesn't require Internet connection or cloud services, but for some reason everything got locked behind a SUBSCRIPTION PAYWALL?? There is no upkeep for an app like this, it's just the devs hopping on the subscription bandwagon and being greedy. One time fee, sure, that makes sense, but a monthly fee of 3$, get lost with that. Use the ""Quit Weed"" app instead if you're looking for something similar",subscription_issues,False,False
play,com.ifeanyi.grounded,1,,everything useful about this app is locked behind a pay wall. it's super discouraging when you find something that makes you feel empowered to quit only to realize the only free feature in this app is a time counter. just put in ads and generate your revenue that way instead of trying to sell another self help tool to addicts who need free help.,Chris Gorton,2023-07-20 03:35:10,2,2.24,Quit Weed Smoking - Grounded,. everything useful about this app is locked behind a pay wall. it's super discouraging when you find something that makes you feel empowered to quit only to realize the only free feature in this app is a time counter. just put in ads and generate your revenue that way instead of trying to sell another self help tool to addicts who need free help.,paywall_pricing,False,False
play,com.ifeanyi.grounded,1,,everything useful about this app is locked behind a pay wall. it's super discouraging when you find something that makes you feel empowered to quit only to realize the only free feature in this app is a time counter. just put in ads and generate your revenue that way instead of trying to sell another self help tool to addicts who need free help.,Chris Gorton,2023-07-20 03:35:10,2,2.24,Quit Weed Smoking - Grounded,. everything useful about this app is locked behind a pay wall. it's super discouraging when you find something that makes you feel empowered to quit only to realize the only free feature in this app is a time counter. just put in ads and generate your revenue that way instead of trying to sell another self help tool to addicts who need free help.,ads,False,False
play,com.ifeanyi.grounded,2,,It's yet another subscription model with a £3.50 pricetag. Who are you trying to help here?,J Hobson,2023-07-13 18:08:04,0,2.24,Quit Weed Smoking - Grounded,. It's yet another subscription model with a £3.50 pricetag. Who are you trying to help here?,subscription_issues,False,False
play,com.ifeanyi.grounded,1,,Exercise caution with the Grounded App. I have paid for this app a couple years back but since I deleted the app I lost the full features. Grounded advertises a 7-day free trial on its 1yr subscription. Which I thought I would try. But they don't actually give you a 7 day free trial.,Robert Skarzynski,2023-06-01 04:36:30,0,2.22,Quit Weed Smoking - Grounded,. Exercise caution with the Grounded App. I have paid for this app a couple years back but since I deleted the app I lost the full features. Grounded advertises a 7-day free trial on its 1yr subscription. Which I thought I would try. But they don't actually give you a 7 day free trial.,subscription_issues,False,False
play,com.ifeanyi.grounded,1,,Exercise caution with the Grounded App. I have paid for this app a couple years back but since I deleted the app I lost the full features. Grounded advertises a 7-day free trial on its 1yr subscription. Which I thought I would try. But they don't actually give you a 7 day free trial.,Robert Skarzynski,2023-06-01 04:36:30,0,2.22,Quit Weed Smoking - Grounded,. Exercise caution with the Grounded App. I have paid for this app a couple years back but since I deleted the app I lost the full features. Grounded advertises a 7-day free trial on its 1yr subscription. Which I thought I would try. But they don't actually give you a 7 day free trial.,ads,False,False
play,com.ifeanyi.grounded,1,,"""contact developer"" doesn't work and the app doesn't do math right. I triple checked my numbers and for some reason it said by not eating 16mg of thc at $0.50 a mg I only saves $0.08. Very disappointing.",Haley Elizabeth,2023-05-25 12:32:32,0,2.22,Quit Weed Smoking - Grounded,". ""contact developer"" doesn't work and the app doesn't do math right. I triple checked my numbers and for some reason it said by not eating 16mg of thc at $0.50 a mg I only saves $0.08. Very disappointing.",crashes_bugs,False,False
play,com.ifeanyi.grounded,2,,"Great concept. I wasn't surprised to see that features were locked behind a paywall. But, when I hit that prompt, I literally watch the app say ""one time purchase of 3.99"" then hang a sec before the buttons literally change before my eyes to ""3.99/mo or 20 annually"" and I absolutely refuse to subscribe to a journal. I would pay a one time fee of 9.99 before I get locked into another subscription when the entire point of this exercise is to improve my quality of life.",Nigel Castoe,2023-05-05 17:57:12,45,2.22,Quit Weed Smoking - Grounded,". Great concept. I wasn't surprised to see that features were locked behind a paywall. But, when I hit that prompt, I literally watch the app say ""one time purchase of 3.99"" then hang a sec before the buttons literally change before my eyes to ""3.99/mo or 20 annually"" and I absolutely refuse to subscribe to a journal. I would pay a one time fee of 9.99 before I get locked into another subscription when the entire point of this exercise is to improve my quality of life.",paywall_pricing,False,False
